License: Creative Commons Attribution-ShareAlike 4.0 International License
License Link: http://creativecommons.org/licenses/by-sa/4.0/
Author: Dr. Dawn M. Foster
Status: Updated on April 18 2022
Source URL: https://github.com/geekygirldawn/k8s_data/tree/main/datasets

company,username,status,sig_name,subproject,owners_file
,mattcary,approver,sig-cloud-provider,provider-gcp,https://raw.githubusercontent.com/kubernetes-sigs/gcp-filestore-csi-driver/master/OWNERS
Google LLC,msau42,approver,sig-cloud-provider,provider-gcp,https://raw.githubusercontent.com/kubernetes-sigs/gcp-filestore-csi-driver/master/OWNERS
Google LLC,saad-ali,approver,sig-cloud-provider,provider-gcp,https://raw.githubusercontent.com/kubernetes-sigs/gcp-filestore-csi-driver/master/OWNERS
Google LLC,saikat-royc,approver,sig-cloud-provider,provider-gcp,https://raw.githubusercontent.com/kubernetes-sigs/gcp-filestore-csi-driver/master/OWNERS
Google LLC,leiyiz,approver,sig-cloud-provider,provider-gcp,https://raw.githubusercontent.com/kubernetes-sigs/gcp-filestore-csi-driver/master/OWNERS
Google LLC,davidz627,reviewer,sig-cloud-provider,provider-gcp,https://raw.githubusercontent.com/kubernetes-sigs/gcp-filestore-csi-driver/master/OWNERS
Google LLC,jingxu97,reviewer,sig-cloud-provider,provider-gcp,https://raw.githubusercontent.com/kubernetes-sigs/gcp-filestore-csi-driver/master/OWNERS
,mattcary,reviewer,sig-cloud-provider,provider-gcp,https://raw.githubusercontent.com/kubernetes-sigs/gcp-filestore-csi-driver/master/OWNERS
Google LLC,msau42,reviewer,sig-cloud-provider,provider-gcp,https://raw.githubusercontent.com/kubernetes-sigs/gcp-filestore-csi-driver/master/OWNERS
Google LLC,saad-ali,reviewer,sig-cloud-provider,provider-gcp,https://raw.githubusercontent.com/kubernetes-sigs/gcp-filestore-csi-driver/master/OWNERS
Google LLC,saikat-royc,reviewer,sig-cloud-provider,provider-gcp,https://raw.githubusercontent.com/kubernetes-sigs/gcp-filestore-csi-driver/master/OWNERS
Google LLC,leiyiz,reviewer,sig-cloud-provider,provider-gcp,https://raw.githubusercontent.com/kubernetes-sigs/gcp-filestore-csi-driver/master/OWNERS
Google LLC,cheftako,approver,sig-cloud-provider,provider-gcp,https://raw.githubusercontent.com/kubernetes/cloud-provider-gcp/master/OWNERS
Google LLC,saad-ali,approver,sig-cloud-provider,provider-gcp,https://raw.githubusercontent.com/kubernetes/cloud-provider-gcp/master/OWNERS
Google LLC,jingxu97,approver,sig-cloud-provider,provider-gcp,https://raw.githubusercontent.com/kubernetes/cloud-provider-gcp/master/OWNERS
Google LLC,bowei,approver,sig-cloud-provider,provider-gcp,https://raw.githubusercontent.com/kubernetes/cloud-provider-gcp/master/OWNERS
Google LLC,freehan,approver,sig-cloud-provider,provider-gcp,https://raw.githubusercontent.com/kubernetes/cloud-provider-gcp/master/OWNERS
Google LLC,mrhohn,approver,sig-cloud-provider,provider-gcp,https://raw.githubusercontent.com/kubernetes/cloud-provider-gcp/master/OWNERS
Google LLC,mikedanese,approver,sig-cloud-provider,provider-gcp,https://raw.githubusercontent.com/kubernetes/cloud-provider-gcp/master/OWNERS
VMware Inc.,calebamiles,approver,sig-cloud-provider,provider-gcp,https://raw.githubusercontent.com/kubernetes/cloud-provider-gcp/master/OWNERS
Google LLC,jpbetz,reviewer,sig-cloud-provider,provider-gcp,https://raw.githubusercontent.com/kubernetes/cloud-provider-gcp/master/OWNERS
Google LLC,jprzychodzen,reviewer,sig-cloud-provider,provider-gcp,https://raw.githubusercontent.com/kubernetes/cloud-provider-gcp/master/OWNERS
Huawei Technologies Co. Ltd,kevin-wangzefeng,approver,sig-cloud-provider,provider-huaweicloud,https://raw.githubusercontent.com/kubernetes-sigs/cloud-provider-huaweicloud/master/OWNERS
Huawei Technologies Co. Ltd,rainbowmango,approver,sig-cloud-provider,provider-huaweicloud,https://raw.githubusercontent.com/kubernetes-sigs/cloud-provider-huaweicloud/master/OWNERS
Huawei Technologies Co. Ltd,kevin-wangzefeng,reviewer,sig-cloud-provider,provider-huaweicloud,https://raw.githubusercontent.com/kubernetes-sigs/cloud-provider-huaweicloud/master/OWNERS
Huawei Technologies Co. Ltd,rainbowmango,reviewer,sig-cloud-provider,provider-huaweicloud,https://raw.githubusercontent.com/kubernetes-sigs/cloud-provider-huaweicloud/master/OWNERS
International Business Machines Corporation,gyliu513,approver,sig-cloud-provider,provider-ibmcloud,https://raw.githubusercontent.com/kubernetes-sigs/cluster-api-provider-ibmcloud/main/OWNERS
International Business Machines Corporation,jichenjc,approver,sig-cloud-provider,provider-ibmcloud,https://raw.githubusercontent.com/kubernetes-sigs/cluster-api-provider-ibmcloud/main/OWNERS
International Business Machines Corporation,mkumatag,approver,sig-cloud-provider,provider-ibmcloud,https://raw.githubusercontent.com/kubernetes-sigs/cluster-api-provider-ibmcloud/main/OWNERS
International Business Machines Corporation,gyliu513,reviewer,sig-cloud-provider,provider-ibmcloud,https://raw.githubusercontent.com/kubernetes-sigs/cluster-api-provider-ibmcloud/main/OWNERS
International Business Machines Corporation,jichenjc,reviewer,sig-cloud-provider,provider-ibmcloud,https://raw.githubusercontent.com/kubernetes-sigs/cluster-api-provider-ibmcloud/main/OWNERS
International Business Machines Corporation,mkumatag,reviewer,sig-cloud-provider,provider-ibmcloud,https://raw.githubusercontent.com/kubernetes-sigs/cluster-api-provider-ibmcloud/main/OWNERS
International Business Machines Corporation,relyt0925,reviewer,sig-cloud-provider,provider-ibmcloud,https://raw.githubusercontent.com/kubernetes-sigs/cluster-api-provider-ibmcloud/main/OWNERS
International Business Machines Corporation,spzala,reviewer,sig-cloud-provider,provider-ibmcloud,https://raw.githubusercontent.com/kubernetes-sigs/cluster-api-provider-ibmcloud/main/OWNERS
,wentao-zh,reviewer,sig-cloud-provider,provider-ibmcloud,https://raw.githubusercontent.com/kubernetes-sigs/cluster-api-provider-ibmcloud/main/OWNERS
International Business Machines Corporation,mkumatag,approver,sig-cloud-provider,provider-ibmcloud,https://raw.githubusercontent.com/kubernetes-sigs/ibm-powervs-block-csi-driver/main/OWNERS
,madhan-swe,approver,sig-cloud-provider,provider-ibmcloud,https://raw.githubusercontent.com/kubernetes-sigs/ibm-powervs-block-csi-driver/main/OWNERS
International Business Machines Corporation,mkumatag,reviewer,sig-cloud-provider,provider-ibmcloud,https://raw.githubusercontent.com/kubernetes-sigs/ibm-powervs-block-csi-driver/main/OWNERS
,madhan-swe,reviewer,sig-cloud-provider,provider-ibmcloud,https://raw.githubusercontent.com/kubernetes-sigs/ibm-powervs-block-csi-driver/main/OWNERS
SysEleven Gmbh,chrigl,approver,sig-cloud-provider,provider-openstack,https://raw.githubusercontent.com/kubernetes/cloud-provider-openstack/master/OWNERS
Catalyst Cloud,lingxiankong,approver,sig-cloud-provider,provider-openstack,https://raw.githubusercontent.com/kubernetes/cloud-provider-openstack/master/OWNERS
NEC Corporation,ramineni,approver,sig-cloud-provider,provider-openstack,https://raw.githubusercontent.com/kubernetes/cloud-provider-openstack/master/OWNERS
Elisa Corporation,zetaab,approver,sig-cloud-provider,provider-openstack,https://raw.githubusercontent.com/kubernetes/cloud-provider-openstack/master/OWNERS
International Business Machines Corporation,jichenjc,approver,sig-cloud-provider,provider-openstack,https://raw.githubusercontent.com/kubernetes/cloud-provider-openstack/master/OWNERS
SysEleven Gmbh,chrigl,reviewer,sig-cloud-provider,provider-openstack,https://raw.githubusercontent.com/kubernetes/cloud-provider-openstack/master/OWNERS
Red Hat Inc.,fedosin,reviewer,sig-cloud-provider,provider-openstack,https://raw.githubusercontent.com/kubernetes/cloud-provider-openstack/master/OWNERS
International Business Machines Corporation,jichenjc,reviewer,sig-cloud-provider,provider-openstack,https://raw.githubusercontent.com/kubernetes/cloud-provider-openstack/master/OWNERS
Catalyst Cloud,lingxiankong,reviewer,sig-cloud-provider,provider-openstack,https://raw.githubusercontent.com/kubernetes/cloud-provider-openstack/master/OWNERS
NEC Corporation,ramineni,reviewer,sig-cloud-provider,provider-openstack,https://raw.githubusercontent.com/kubernetes/cloud-provider-openstack/master/OWNERS
Elisa Corporation,zetaab,reviewer,sig-cloud-provider,provider-openstack,https://raw.githubusercontent.com/kubernetes/cloud-provider-openstack/master/OWNERS
VMware Inc.,divyenpatel,approver,sig-cloud-provider,provider-vsphere,https://raw.githubusercontent.com/kubernetes-sigs/vsphere-csi-driver/master/OWNERS
VMware Inc.,sandeeppissay,approver,sig-cloud-provider,provider-vsphere,https://raw.githubusercontent.com/kubernetes-sigs/vsphere-csi-driver/master/OWNERS
VMware Inc.,xing-yang,approver,sig-cloud-provider,provider-vsphere,https://raw.githubusercontent.com/kubernetes-sigs/vsphere-csi-driver/master/OWNERS
VMware Inc.,baludontu,approver,sig-cloud-provider,provider-vsphere,https://raw.githubusercontent.com/kubernetes-sigs/vsphere-csi-driver/master/OWNERS
VMware Inc.,raunakshah,approver,sig-cloud-provider,provider-vsphere,https://raw.githubusercontent.com/kubernetes-sigs/vsphere-csi-driver/master/OWNERS
VMware Inc.,chethanv28,approver,sig-cloud-provider,provider-vsphere,https://raw.githubusercontent.com/kubernetes-sigs/vsphere-csi-driver/master/OWNERS
VMware Inc.,deepakkinni,approver,sig-cloud-provider,provider-vsphere,https://raw.githubusercontent.com/kubernetes-sigs/vsphere-csi-driver/master/OWNERS
VMware Inc.,shalini-b,approver,sig-cloud-provider,provider-vsphere,https://raw.githubusercontent.com/kubernetes-sigs/vsphere-csi-driver/master/OWNERS
VMware Inc.,divyenpatel,reviewer,sig-cloud-provider,provider-vsphere,https://raw.githubusercontent.com/kubernetes-sigs/vsphere-csi-driver/master/OWNERS
VMware Inc.,sandeeppissay,reviewer,sig-cloud-provider,provider-vsphere,https://raw.githubusercontent.com/kubernetes-sigs/vsphere-csi-driver/master/OWNERS
VMware Inc.,xing-yang,reviewer,sig-cloud-provider,provider-vsphere,https://raw.githubusercontent.com/kubernetes-sigs/vsphere-csi-driver/master/OWNERS
VMware Inc.,baludontu,reviewer,sig-cloud-provider,provider-vsphere,https://raw.githubusercontent.com/kubernetes-sigs/vsphere-csi-driver/master/OWNERS
VMware Inc.,raunakshah,reviewer,sig-cloud-provider,provider-vsphere,https://raw.githubusercontent.com/kubernetes-sigs/vsphere-csi-driver/master/OWNERS
VMware Inc.,chethanv28,reviewer,sig-cloud-provider,provider-vsphere,https://raw.githubusercontent.com/kubernetes-sigs/vsphere-csi-driver/master/OWNERS
VMware Inc.,deepakkinni,reviewer,sig-cloud-provider,provider-vsphere,https://raw.githubusercontent.com/kubernetes-sigs/vsphere-csi-driver/master/OWNERS
VMware Inc.,shalini-b,reviewer,sig-cloud-provider,provider-vsphere,https://raw.githubusercontent.com/kubernetes-sigs/vsphere-csi-driver/master/OWNERS
Weaveworks Inc.,dholbach,approver,sig-cluster-lifecycle,cluster-addons,https://raw.githubusercontent.com/kubernetes-sigs/cluster-addons/master/OWNERS
Google LLC,johnsonj,approver,sig-cluster-lifecycle,cluster-addons,https://raw.githubusercontent.com/kubernetes-sigs/cluster-addons/master/OWNERS
Google LLC,justinsb,approver,sig-cluster-lifecycle,cluster-addons,https://raw.githubusercontent.com/kubernetes-sigs/cluster-addons/master/OWNERS
Infoblox Inc.,rajansandeep,approver,sig-cluster-lifecycle,cluster-addons,https://raw.githubusercontent.com/kubernetes-sigs/cluster-addons/master/OWNERS
VMware Inc.,stealthybox,approver,sig-cluster-lifecycle,cluster-addons,https://raw.githubusercontent.com/kubernetes-sigs/cluster-addons/master/OWNERS
NEC Corporation,atoato88,reviewer,sig-cluster-lifecycle,cluster-addons,https://raw.githubusercontent.com/kubernetes-sigs/cluster-addons/master/OWNERS
Weaveworks Inc.,dholbach,reviewer,sig-cluster-lifecycle,cluster-addons,https://raw.githubusercontent.com/kubernetes-sigs/cluster-addons/master/OWNERS
Google LLC,johnsonj,reviewer,sig-cluster-lifecycle,cluster-addons,https://raw.githubusercontent.com/kubernetes-sigs/cluster-addons/master/OWNERS
Google LLC,justinsb,reviewer,sig-cluster-lifecycle,cluster-addons,https://raw.githubusercontent.com/kubernetes-sigs/cluster-addons/master/OWNERS
Infoblox Inc.,rajansandeep,reviewer,sig-cluster-lifecycle,cluster-addons,https://raw.githubusercontent.com/kubernetes-sigs/cluster-addons/master/OWNERS
VMware Inc.,stealthybox,reviewer,sig-cluster-lifecycle,cluster-addons,https://raw.githubusercontent.com/kubernetes-sigs/cluster-addons/master/OWNERS
International Business Machines Corporation,gyliu513,approver,sig-cluster-lifecycle,cluster-api-provider-ibmcloud,https://raw.githubusercontent.com/kubernetes-sigs/cluster-api-provider-ibmcloud/main/OWNERS
International Business Machines Corporation,jichenjc,approver,sig-cluster-lifecycle,cluster-api-provider-ibmcloud,https://raw.githubusercontent.com/kubernetes-sigs/cluster-api-provider-ibmcloud/main/OWNERS
International Business Machines Corporation,mkumatag,approver,sig-cluster-lifecycle,cluster-api-provider-ibmcloud,https://raw.githubusercontent.com/kubernetes-sigs/cluster-api-provider-ibmcloud/main/OWNERS
International Business Machines Corporation,gyliu513,reviewer,sig-cluster-lifecycle,cluster-api-provider-ibmcloud,https://raw.githubusercontent.com/kubernetes-sigs/cluster-api-provider-ibmcloud/main/OWNERS
International Business Machines Corporation,jichenjc,reviewer,sig-cluster-lifecycle,cluster-api-provider-ibmcloud,https://raw.githubusercontent.com/kubernetes-sigs/cluster-api-provider-ibmcloud/main/OWNERS
International Business Machines Corporation,mkumatag,reviewer,sig-cluster-lifecycle,cluster-api-provider-ibmcloud,https://raw.githubusercontent.com/kubernetes-sigs/cluster-api-provider-ibmcloud/main/OWNERS
International Business Machines Corporation,relyt0925,reviewer,sig-cluster-lifecycle,cluster-api-provider-ibmcloud,https://raw.githubusercontent.com/kubernetes-sigs/cluster-api-provider-ibmcloud/main/OWNERS
International Business Machines Corporation,spzala,reviewer,sig-cluster-lifecycle,cluster-api-provider-ibmcloud,https://raw.githubusercontent.com/kubernetes-sigs/cluster-api-provider-ibmcloud/main/OWNERS
,wentao-zh,reviewer,sig-cluster-lifecycle,cluster-api-provider-ibmcloud,https://raw.githubusercontent.com/kubernetes-sigs/cluster-api-provider-ibmcloud/main/OWNERS
Red Hat Inc.,elmiko,approver,sig-cluster-lifecycle,cluster-api-provider-kubemark,https://raw.githubusercontent.com/kubernetes-sigs/cluster-api-provider-kubemark/master/OWNERS
Apple Inc.,agradouski,approver,sig-cluster-lifecycle,cluster-api-provider-kubemark,https://raw.githubusercontent.com/kubernetes-sigs/cluster-api-provider-kubemark/master/OWNERS
Apple Inc.,cchengleo,reviewer,sig-cluster-lifecycle,cluster-api-provider-kubemark,https://raw.githubusercontent.com/kubernetes-sigs/cluster-api-provider-kubemark/master/OWNERS
Apple Inc.,agradouski,approver,sig-cluster-lifecycle,cluster-api-provider-kubevirt,https://raw.githubusercontent.com/kubernetes-sigs/cluster-api-provider-kubevirt/main/OWNERS
Apple Inc.,cchengleo,approver,sig-cluster-lifecycle,cluster-api-provider-kubevirt,https://raw.githubusercontent.com/kubernetes-sigs/cluster-api-provider-kubevirt/main/OWNERS
Red Hat Inc.,rmohr,approver,sig-cluster-lifecycle,cluster-api-provider-kubevirt,https://raw.githubusercontent.com/kubernetes-sigs/cluster-api-provider-kubevirt/main/OWNERS
Red Hat Inc.,davidvossel,approver,sig-cluster-lifecycle,cluster-api-provider-kubevirt,https://raw.githubusercontent.com/kubernetes-sigs/cluster-api-provider-kubevirt/main/OWNERS
Red Hat Inc.,nirarg,approver,sig-cluster-lifecycle,cluster-api-provider-kubevirt,https://raw.githubusercontent.com/kubernetes-sigs/cluster-api-provider-kubevirt/main/OWNERS
Red Hat Inc.,nunnatsa,approver,sig-cluster-lifecycle,cluster-api-provider-kubevirt,https://raw.githubusercontent.com/kubernetes-sigs/cluster-api-provider-kubevirt/main/OWNERS
Google LLC,geojaz,approver,sig-cluster-lifecycle,kOps,https://raw.githubusercontent.com/kubernetes/kops/master/OWNERS
Sematext,hakman,approver,sig-cluster-lifecycle,kOps,https://raw.githubusercontent.com/kubernetes/kops/master/OWNERS
Proofpoint Inc.,johngmyers,approver,sig-cluster-lifecycle,kOps,https://raw.githubusercontent.com/kubernetes/kops/master/OWNERS
Google LLC,justinsb,approver,sig-cluster-lifecycle,kOps,https://raw.githubusercontent.com/kubernetes/kops/master/OWNERS
Appvia Ltd.,kashifsaadat,approver,sig-cluster-lifecycle,kOps,https://raw.githubusercontent.com/kubernetes/kops/master/OWNERS
Sonos,mikesplain,approver,sig-cluster-lifecycle,kOps,https://raw.githubusercontent.com/kubernetes/kops/master/OWNERS
Sportradar,olemarkus,approver,sig-cluster-lifecycle,kOps,https://raw.githubusercontent.com/kubernetes/kops/master/OWNERS
Pinterest Inc.,rdrgmnzs,approver,sig-cluster-lifecycle,kOps,https://raw.githubusercontent.com/kubernetes/kops/master/OWNERS
TUNE,rifelpet,approver,sig-cluster-lifecycle,kOps,https://raw.githubusercontent.com/kubernetes/kops/master/OWNERS
Elisa Corporation,zetaab,approver,sig-cluster-lifecycle,kOps,https://raw.githubusercontent.com/kubernetes/kops/master/OWNERS
Sematext,hakman,reviewer,sig-cluster-lifecycle,kOps,https://raw.githubusercontent.com/kubernetes/kops/master/OWNERS
Proofpoint Inc.,johngmyers,reviewer,sig-cluster-lifecycle,kOps,https://raw.githubusercontent.com/kubernetes/kops/master/OWNERS
Salsify,joshbranham,reviewer,sig-cluster-lifecycle,kOps,https://raw.githubusercontent.com/kubernetes/kops/master/OWNERS
Appvia Ltd.,kashifsaadat,reviewer,sig-cluster-lifecycle,kOps,https://raw.githubusercontent.com/kubernetes/kops/master/OWNERS
Sonos,mikesplain,reviewer,sig-cluster-lifecycle,kOps,https://raw.githubusercontent.com/kubernetes/kops/master/OWNERS
Sportradar,olemarkus,reviewer,sig-cluster-lifecycle,kOps,https://raw.githubusercontent.com/kubernetes/kops/master/OWNERS
Pinterest Inc.,rdrgmnzs,reviewer,sig-cluster-lifecycle,kOps,https://raw.githubusercontent.com/kubernetes/kops/master/OWNERS
Elisa Corporation,zetaab,reviewer,sig-cluster-lifecycle,kOps,https://raw.githubusercontent.com/kubernetes/kops/master/OWNERS
VMware Inc.,fabriziopandini,approver,sig-cluster-lifecycle,kubeadm,https://raw.githubusercontent.com/kubernetes/kubeadm/main/OWNERS
VMware Inc.,neolit123,approver,sig-cluster-lifecycle,kubeadm,https://raw.githubusercontent.com/kubernetes/kubeadm/main/OWNERS
Alibaba.com,sataqiu,approver,sig-cluster-lifecycle,kubeadm,https://raw.githubusercontent.com/kubernetes/kubeadm/main/OWNERS
VMware Inc.,fabriziopandini,reviewer,sig-cluster-lifecycle,kubeadm,https://raw.githubusercontent.com/kubernetes/kubeadm/main/OWNERS
VMware Inc.,neolit123,reviewer,sig-cluster-lifecycle,kubeadm,https://raw.githubusercontent.com/kubernetes/kubeadm/main/OWNERS
